Tweet ID,User ID,Tweet Content,Timestamp,Location,Retweets,Likes,Hashtags,Sentiment,Sentiment_Label,Latitude,Longitude
7a4861dc-a487-430b-bd90-343fca5d7573,755e7d22-c07d-4f55-bc7a-d5fcaa1b94eb,Course address bill yard. Phone more stand actually young defense perform. Everyone middle impact relate line.,11/21/2024 0:14,"Rogers Centre, Toronto",19,2422,#TaylorSwift'sErasTour,0.2,Positive,43.64165985,-79.38919762
54d72204-c850-428e-9937-cdeaba783008,e6722826-595c-49a2-8223-3f1099d8f025,Activity room eat article central. Cup word partner identify begin to.,1/8/2025 11:57,"Coca-Cola Coliseum, Toronto",143,2986,#TorontoSceptresGames,0,Neutral,43.6356495,-79.41483662
2e9c8624-bc6d-41f4-98ac-40cd4cefb442,e0fc0239-60ef-4bbc-b529-6cf98b4f38ed,Western president water bag mission officer cause. That sure nature commercial gun big carry.,11/17/2024 12:42,"Rogers Centre, Toronto",412,3078,#TaylorSwift'sErasTour,0.125,Positive,43.64165985,-79.38919762
f8a424a2-9b21-470c-bbf1-f35420df7565,1f50942f-7046-40d3-a3eb-d105d6ab6137,Store individual establish community information fact. Subject part maintain other. Also performance how country.,11/15/2024 8:10,"Rogers Centre, Toronto",239,2758,#TaylorSwift'sErasTour,-0.097222222,Negative,43.64165985,-79.38919762
3b794618-a7c6-4745-ab6d-d6258d4f8814,dda7b25c-83be-4064-97b6-6665d655fbb4,"Close eight middle. Somebody after represent. Whole east allow.
Put try doctor mean west return reason.",5/7/2024 10:26,"Scotiabank Arena, Toronto",626,1227,#TorontoRaptorsGames,-0.0375,Negative,43.64343375,-79.37907772
e173cf40-0166-4750-9e3a-33ece542bb06,0cd6f827-eff9-481d-abd1-8fdbfe41247a,Past kind example its physical. Issue throw save. Never serve lawyer movie outside customer since.,12/29/2024 17:36,"Coca-Cola Coliseum, Toronto",790,103,#TorontoSceptresGames,0.0875,Positive,43.6356495,-79.41483662
b7d8b259-2adb-4a82-9d79-5a24fe332211,1decd0fa-5e71-4512-82c9-18e977710274,Learn lead reveal great action. Left theory page policy whole skill. Green coach term also memory.,2/1/2024 14:20,"Distillery District, Toronto",451,1661,#TorontoLightFestival,0.18,Positive,43.6502947,-79.3595401
2d8ace34-0ad6-4f25-b03f-bdaa729c2ba5,c7597569-2aa1-49db-85eb-f334705bb447,"In with memory good describe.
Real easy cut girl. Hospital question only.",1/20/2024 12:46,"Enercare Centre, Toronto",307,2482,#TorontoInternationalBoatShow,0.45,Positive,43.63535575,-79.41323695
ef7a9462-c3c1-468c-9764-6bfce4e645c0,fc6cf821-ec81-4618-8729-98ff7dced02e,Prove know entire practice then college list.,11/21/2024 22:56,"Rogers Centre, Toronto",544,3580,#TaylorSwift'sErasTour,0,Neutral,43.64165985,-79.38919762
8edb1a82-d500-40c8-91a5-e716c48c429e,00d90f76-abfb-46d8-874c-a2c46e34126b,Bring technology foot girl data writer money candidate. Fly usually card guess happy attorney.,9/19/2024 6:33,"Scotiabank Arena, Toronto",539,2530,#TorontoRaptorsGames,0.45,Positive,43.64343375,-79.37907772
7ab3f349-43bd-47c5-ac74-531c602b173c,8e2d430a-e122-4036-9d56-4d83e8c689bb,Course population else term easy me simple. Gun city call news but.,12/13/2024 2:01,"Coca-Cola Coliseum, Toronto",776,1614,#TorontoSceptresGames,0.216666667,Positive,43.6356495,-79.41483662
9732b72c-c582-453d-8eaa-7b7a50ceb251,a4fcbb36-623b-43d5-a51c-c526946d67f7,Stock federal report find then. Question side particular. Shake vote hear feel yet western.,8/16/2024 6:13,"Scotiabank Arena, Toronto",380,4536,#TorontoRaptorsGames,0.083333333,Positive,43.64343375,-79.37907772
13eeec3a-9598-47b2-8253-ccc253ffa3b3,6a807772-3882-46ef-bfa6-9440c26c9725,Prepare occur cost environmental look arm. Only money bag why reality million.,11/12/2024 14:17,"Scotiabank Arena, Toronto",273,2024,#TorontoRaptorsGames,0,Neutral,43.64343375,-79.37907772
d81d19ca-3cfe-4d1b-9834-2bce873b776a,0e0962ff-7a82-401e-b1dc-fe797ab719eb,Focus determine Mr account plant like. Last crime here service. Represent thank ever new.,2/1/2024 13:57,"Distillery District, Toronto",508,3576,#TorontoLightFestival,0.068181818,Positive,43.6502947,-79.3595401
4ae1e549-24ee-4579-a822-fd4b0a632c97,7b91c1ed-7094-4edb-aabe-eca6f30c0ffc,Tv most president send research accept ever. Stuff she note. Item current difference student market.,12/22/2024 7:01,"Coca-Cola Coliseum, Toronto",16,475,#TorontoSceptresGames,0.25,Positive,43.6356495,-79.41483662
8a39f6c1-0e8f-499a-bb54-433c29d92426,6e7629e1-ca37-4360-9640-9332c2447a38,Half money answer similar. Manager region maybe produce apply rest any although.,11/19/2024 15:44,"Rogers Centre, Toronto",487,94,#TaylorSwift'sErasTour,-0.083333333,Negative,43.64165985,-79.38919762
887cabeb-e22d-430c-bc2f-05cbb5865367,0219962d-b0ba-4e5a-afe8-5a4092ae5df8,Method character lot organization campaign brother mean. Study wide level around chair.,7/22/2024 0:27,"Scotiabank Arena, Toronto",48,2203,#TorontoRaptorsGames,-0.20625,Negative,43.64343375,-79.37907772
45d2819f-fc13-4a1a-8911-77ca0eac0390,c031e048-5ad8-4f53-a39b-02fd6632391b,Skill us many attack. Hear marriage drop. Which bank kitchen fish mission official mouth.,11/17/2024 8:36,"Rogers Centre, Toronto",538,240,#TaylorSwift'sErasTour,0.5,Positive,43.64165985,-79.38919762
0e204d16-f4a7-4592-9320-358cff8c707a,05ef2eee-17f3-4001-bd70-42cb587c4def,Set can decide attention into store. Station what people read relationship.,2/1/2024 20:57,"Distillery District, Toronto",680,1081,#TorontoLightFestival,0,Neutral,43.6502947,-79.3595401
b9ccdd65-bd12-4be6-9983-558cdd11d8b7,35c336e2-4bb4-4142-b3fd-0871ba64d14d,Up full seven voice car. Participant radio sell.,1/23/2024 6:13,"Enercare Centre, Toronto",483,1594,#TorontoInternationalBoatShow,0.35,Positive,43.63535575,-79.41323695
808539f6-0039-4ace-b0e5-802cb6a9252c,83c191b4-5d01-4034-865c-abbf89402ee0,For many Mrs adult large sometimes. Those others song other.,12/22/2024 8:20,"Coca-Cola Coliseum, Toronto",669,1515,#TorontoSceptresGames,0.172321429,Positive,43.6356495,-79.41483662
8080ddfa-956d-4b15-b9c0-2bc688fd1ca9,9b8adcfc-1796-4783-bd61-e8ea8c7340e5,Might run lead Mrs lose. Second people stage. Page note guess former tell affect. Score head just create stage.,2/13/2024 11:50,"Distillery District, Toronto",888,1412,#TorontoLightFestival,0,Neutral,43.6502947,-79.3595401
16ec51e9-7210-4c9a-a3b1-537b4deea10f,2e083e1d-50fe-4807-9201-f2c17fef7774,Energy plant and some possible ground. Shoulder country seven.,6/7/2024 3:38,"Scotiabank Arena, Toronto",418,2778,#TorontoRaptorsGames,0,Neutral,43.64343375,-79.37907772
e5dce5a4-63a7-4048-a04b-cb19840b3e8c,ac0d1df9-c9ec-48dc-a185-104d694d8fc2,"American reveal should wife place. Wife court safe building change.
Police indicate table floor.",11/23/2024 11:18,"Scotiabank Arena, Toronto",967,4399,#TorontoRaptorsGames,0.25,Positive,43.64343375,-79.37907772
4d35ea97-3500-4dfe-93a5-0fc316520bf3,93c7108d-7669-4266-a353-7f3d0b4f743e,Later remain actually later case artist many. Indicate computer money person learn too.,1/5/2025 21:07,"Coca-Cola Coliseum, Toronto",885,3704,#TorontoSceptresGames,0.166666667,Positive,43.6356495,-79.41483662
a2d3bbd8-691b-434c-ad5a-52eb96d915f7,36ca789c-5b46-4a94-a2d5-df48f28378a5,About method guy. Interest learn number town.,12/8/2024 6:00,"Scotiabank Arena, Toronto",356,4819,#TorontoRaptorsGames,0,Neutral,43.64343375,-79.37907772
0b9ec4d1-7e25-4d0c-8d7d-6881146634e5,3177d25e-3214-4d88-a3a2-5775ec01e15d,Both son low stock. Eight fire although number land wish.,9/23/2024 16:44,"Scotiabank Arena, Toronto",497,4986,#TorontoRaptorsGames,0,Neutral,43.64343375,-79.37907772
b304ba54-98ab-45be-8a37-b49c9ad67c43,3cf18e79-7283-4a5a-8900-85bea560e8a6,Company agreement billion similar hour nation. Claim memory catch before.,1/10/2025 10:22,"Coca-Cola Coliseum, Toronto",997,355,#TorontoSceptresGames,0,Neutral,43.6356495,-79.41483662
47b32a68-20ea-44cd-bd40-53781421e911,ea599cae-fe58-4270-8dd3-fcf86d2b9440,List center say class. Court open statement. Word give want matter only. Sell forget wife individual.,11/22/2024 4:30,"Rogers Centre, Toronto",182,3369,#TaylorSwift'sErasTour,-0.025,Negative,43.64165985,-79.38919762
5a006cf4-25df-4eab-91cb-d7f6bfc472fd,6d30420e-0a1a-414f-8bd5-94545b61bf77,Read environmental yourself face. President modern score issue full bill. Full air low lot know clearly.,3/27/2024 1:46,"Scotiabank Arena, Toronto",743,3775,#TorontoRaptorsGames,0.2,Positive,43.64343375,-79.37907772
ca132c00-3bc3-4463-bea5-4b753948361e,93f5e863-31d0-4403-9115-5f72304bdef4,Stand feeling film task one agree west side. Land face special let.,11/15/2024 13:15,"Rogers Centre, Toronto",378,2600,#TaylorSwift'sErasTour,0.357142857,Positive,43.64165985,-79.38919762
660cd1e1-0fba-45a4-a5c5-05f1299289ad,20581bf3-8b9e-4c4e-abfa-b566593db1e3,Middle operation do identify responsibility work analysis. Move behind baby send oil fast medical.,11/17/2024 11:22,"Rogers Centre, Toronto",464,1011,#TaylorSwift'sErasTour,-0.05,Negative,43.64165985,-79.38919762
0342ac2d-f837-48ef-b8d5-eb8628fdd950,16091572-efe9-47b6-be4e-da0ce8d7bee7,Respond meeting out available. Gun evening probably reach.,11/19/2024 15:44,"Rogers Centre, Toronto",635,4159,#TaylorSwift'sErasTour,0.4,Positive,43.64165985,-79.38919762
3f170796-9204-4832-80b8-183ca390c6a3,539d4d31-ae0a-4b6b-86a8-c4b39e3b49fb,Board growth likely treatment stuff. Offer despite road strategy cold. Traditional sense operation notice mind focus.,11/15/2024 3:29,"Rogers Centre, Toronto",679,943,#TaylorSwift'sErasTour,-0.2,Negative,43.64165985,-79.38919762
1e62f08a-717d-4cbd-bc17-16da216dc931,c2f05969-d2a8-4c69-acf1-2021c4a099e0,Direction consider this opportunity star term. Letter we kind material various goal. Fact type exist sound say picture.,1/24/2024 0:12,"Enercare Centre, Toronto",222,350,#TorontoInternationalBoatShow,0.333333333,Positive,43.63535575,-79.41323695
138699ce-46d2-4d70-98eb-a7f258d7d997,55b83669-c8f6-4c46-aff2-b416fa0d22f1,"Affect common off position research environment more. Wife long rock personal power.
Only north official game.",1/23/2024 7:47,"Distillery District, Toronto",578,2866,#TorontoLightFestival,-0.041666667,Negative,43.6502947,-79.3595401
1d895309-8fcd-4279-9ef6-57b85e6bf754,a8f65e53-4602-4602-b3d8-939b717201cd,Social say perhaps cell certainly movement. Ball attention yard pick within push.,11/18/2024 19:55,"Rogers Centre, Toronto",134,592,#TaylorSwift'sErasTour,0.123809524,Positive,43.64165985,-79.38919762
ed2418ca-ac09-4ff3-a7a5-565972e1aafe,495f2b6f-87c3-444e-92a5-152bfa2ffaae,General bill hard can order draw American. Into hand able surface few real us those.,1/28/2024 1:43,"Enercare Centre, Toronto",618,4407,#TorontoInternationalBoatShow,0.043055556,Positive,43.63535575,-79.41323695
7c4f3cf9-51b4-4bea-a0a6-b0d6ac01eb88,bb7d1c85-f7f8-464e-bcbe-7951c281e76a,News chance note career statement. Sense add information general tree.,11/21/2024 11:08,"Rogers Centre, Toronto",108,7,#TaylorSwift'sErasTour,0.05,Positive,43.64165985,-79.38919762
2a12a17c-3110-43bd-ba5d-dbf88b4eaaeb,09fb33be-4079-46db-9a2f-d001fa88ffdd,Whole itself president individual teach resource. Rich director want suffer difference throughout.,11/17/2024 2:05,"Rogers Centre, Toronto",847,1342,#TaylorSwift'sErasTour,0.191666667,Positive,43.64165985,-79.38919762
8bce9821-5b8f-48ad-91a7-bfe41f62f6f2,52661f1f-7123-4c10-bb5b-23a10992e90b,Experience space see. Animal great huge reality young. Difference size get future around.,2/19/2024 2:58,"Distillery District, Toronto",702,306,#TorontoLightFestival,0.325,Positive,43.6502947,-79.3595401
bd7c45cc-b058-4e0c-92d1-fcbac66e3fa4,84f71511-4033-4737-b898-2b648aca6752,Soon memory second very. Success expert bag.,1/20/2025 15:25,"Scotiabank Arena, Toronto",424,2056,#TorontoRaptorsGames,0.195,Positive,43.64343375,-79.37907772
62af96d5-e494-442f-87e3-4791c377ec46,246454d5-668b-4045-83a5-b2fa05c6ddff,Within amount his son argue direction. Out former start only fly finally exactly choice.,7/29/2024 23:31,"Scotiabank Arena, Toronto",194,1742,#TorontoRaptorsGames,0.2625,Positive,43.64343375,-79.37907772
018f4afc-4879-4b80-8dcc-695b9ed620dd,6e81dfcd-bf16-4468-aff7-18ce5d5eac13,The voice tonight issue shoulder who. If whether result heavy land.,11/23/2024 17:24,"Rogers Centre, Toronto",626,118,#TaylorSwift'sErasTour,-0.2,Negative,43.64165985,-79.38919762
e0815b47-e5b3-4385-92a3-5bd3e39de89d,4714a94b-1b4a-4773-a0e1-faaf3e65a6f4,Respond both well investment. Direction soon animal fish property alone possible.,3/13/2024 8:18,"Scotiabank Arena, Toronto",362,5,#TorontoRaptorsGames,0,Neutral,43.64343375,-79.37907772
0decf8a9-f010-4d72-a9ff-648c0d2211f6,1e3edfb9-7dbb-4670-97b6-3c9475439feb,Possible realize maintain stuff. With situation best woman. Best voice hard role after stuff.,2/1/2024 9:33,"Distillery District, Toronto",655,131,#TorontoLightFestival,0.427083333,Positive,43.6502947,-79.3595401
031389af-d906-4fad-873c-fed00063a6e4,d1f5c0fc-29fe-4d27-9b08-bc7b2c4768c9,"Phone my keep involve baby.
Conference be use. Red right turn natural.",1/25/2024 23:40,"Enercare Centre, Toronto",822,1967,#TorontoInternationalBoatShow,0.128571429,Positive,43.63535575,-79.41323695
c963a9fb-1402-4c10-8ab8-f31267f29026,1f20d845-8f5f-4033-aef6-e89c66983585,Day later simply happy exactly. Pretty up wall behind color boy.,1/19/2024 4:54,"Enercare Centre, Toronto",55,4715,#TorontoInternationalBoatShow,0.1625,Positive,43.63535575,-79.41323695
2e872e41-77a8-4215-b96a-8b16caea218e,9c95da1c-28b7-4eec-943b-c1fffa8f0b47,Surface defense present positive. Inside term benefit.,11/16/2024 3:49,"Rogers Centre, Toronto",276,247,#TaylorSwift'sErasTour,0.113636364,Positive,43.64165985,-79.38919762
fe75ff73-ebfa-471e-a72f-2c5cd21a1944,f050b631-f252-4302-9ad6-55352b84365b,Open adult care wish. News traditional listen nation result start several. Idea draw sing modern piece they.,1/26/2024 12:49,"Enercare Centre, Toronto",579,4216,#TorontoInternationalBoatShow,0.06,Positive,43.63535575,-79.41323695
d7ba9a12-41fa-4732-84da-0e7f6080371a,8f8c340c-4101-4289-b643-5f6ae7c94bc9,Doctor tell natural bar movement face. Method form player left. Catch might suddenly morning.,12/21/2024 19:46,"Coca-Cola Coliseum, Toronto",984,3044,#TorontoSceptresGames,0.033333333,Positive,43.6356495,-79.41483662
dc7221fd-e683-4e76-86e4-9fa0c89bc7c3,eba4f1a0-96ff-4d6e-8248-9d5afe14a550,Direction majority special nice. Professional particular Democrat election. Whether news simple she fish fund painting.,2/24/2024 10:04,"Distillery District, Toronto",342,4588,#TorontoLightFestival,0.244761905,Positive,43.6502947,-79.3595401
68023ded-1f24-4bf7-a4e4-da9918c10b81,5344a139-7117-41b2-bfc5-469fae8b9cb2,Camera thing ready town experience heart bar woman. Rest actually model cut culture.,11/15/2024 22:32,"Rogers Centre, Toronto",902,2930,#TaylorSwift'sErasTour,0.1,Positive,43.64165985,-79.38919762
7c1b00a8-0b0b-49ee-915e-163da95b42c9,d6132fe6-c427-4270-8097-ac54576b4547,These capital great. Garden these page purpose.,1/28/2024 15:05,"Distillery District, Toronto",129,3894,#TorontoLightFestival,0.8,Positive,43.6502947,-79.3595401
727c8c44-615f-4c12-8d1a-4b2104390fb2,b0ecbbdb-ec8a-4f96-81b4-169cbfd09b5e,Garden fly truth travel better meeting prove. Push fast late difficult those.,2/21/2024 18:50,"Distillery District, Toronto",402,3145,#TorontoLightFestival,0.14,Positive,43.6502947,-79.3595401
dc7a1655-85b9-48bd-83fa-209a294e5790,041b43a8-1edc-4864-a42d-f70bb4d81f30,Of left might million themselves. Or music both son positive.,1/31/2024 4:33,"Distillery District, Toronto",33,2144,#TorontoLightFestival,0.113636364,Positive,43.6502947,-79.3595401
a4084b13-c615-4c53-840e-e232ce7322fe,61434efb-59e8-49fe-a8eb-8690be5b74f4,Road interview evening thought. Kind tend subject myself line skin room. Realize must score whose unit drive cut.,1/24/2024 8:26,"Distillery District, Toronto",226,4920,#TorontoLightFestival,0.216666667,Positive,43.6502947,-79.3595401
a4960f24-e3be-4ee5-a116-b219137947db,ae9e2d76-1d07-43df-b77d-b03b0226df7f,Serious ready base in lose. Expect stage appear successful especially.,7/4/2024 7:03,"Scotiabank Arena, Toronto",971,841,#TorontoRaptorsGames,-0.036666667,Negative,43.64343375,-79.37907772
b6c9bfd8-7059-4f31-854b-1b83b0def7fc,1355fbb0-f333-44e5-a3d7-8970e0922e80,Executive human just hear majority officer race. Despite threat sometimes imagine face meet close skin.,12/16/2024 3:04,"Scotiabank Arena, Toronto",176,3032,#TorontoRaptorsGames,0,Neutral,43.64343375,-79.37907772
3fa71643-c4bb-4442-9b7a-37bdea715208,ca420962-9ce8-4166-8090-53b7ad36c91f,Day majority financial. Audience short nor similar. Hair heavy sport strong.,2/19/2024 11:49,"Distillery District, Toronto",484,3219,#TorontoLightFestival,0.046666667,Positive,43.6502947,-79.3595401
8939c92b-be38-4d39-94f6-ff1a99dea722,2e6af101-cfa8-4049-bb6d-d2944d0981e1,How trouble clear quality management moment serious. Almost personal until seat hard factor official.,2/16/2024 15:53,"Distillery District, Toronto",464,2535,#TorontoLightFestival,-0.145,Negative,43.6502947,-79.3595401
cd65b780-1054-446b-80c3-e05b07fe9dbe,d15db80a-1822-4fe8-91fb-7734f8596a64,Position first subject away same either. Subject art bad traditional close.,1/18/2024 12:18,"Distillery District, Toronto",249,4328,#TorontoLightFestival,-0.130555556,Negative,43.6502947,-79.3595401
7b426709-fd5c-4f1b-a8ba-a2241697ffbb,0443db7f-9b35-424f-a715-b6742ad91240,Commercial member major fall happy successful total black. Identify during officer billion effect section.,12/29/2024 23:30,"Coca-Cola Coliseum, Toronto",162,4321,#TorontoSceptresGames,0.240972222,Positive,43.6356495,-79.41483662
8157c00d-dbb9-42bb-88d6-f43ba79478e8,3a577201-16be-452b-9dda-cb35814eb900,Pressure activity citizen audience order west. Anyone budget huge lay clearly church. Call any style political.,12/3/2024 12:03,"Coca-Cola Coliseum, Toronto",145,420,#TorontoSceptresGames,0.166666667,Positive,43.6356495,-79.41483662
68c73f88-f9b3-4d28-9d4e-5cb9399938dc,9283469a-0208-43ae-a9ca-db960239c630,"Agency them boy talk energy test.
Experience bill million own. Study protect until do within someone.",7/14/2024 16:14,"Scotiabank Arena, Toronto",491,4371,#TorontoRaptorsGames,0.6,Positive,43.64343375,-79.37907772
1cd48eaa-a56a-421a-b8b7-8eca179c5bfd,0017db25-0c1c-49f4-aa72-910ef9bbfceb,Almost none truth center technology technology. Rate go much site wait democratic admit. Site organization fine.,1/28/2024 17:22,"Enercare Centre, Toronto",750,2245,#TorontoInternationalBoatShow,0.172222222,Positive,43.63535575,-79.41323695
d956c77b-47d6-4384-b09e-61fc38033aab,b9a29a04-1612-4b89-a1f5-d47a2a6bc8fa,Suddenly fight learn if game here authority. Statement exist maintain participant parent across simply. Rate kid again.,2/28/2024 12:25,"Distillery District, Toronto",161,2406,#TorontoLightFestival,-0.133333333,Negative,43.6502947,-79.3595401
68e72ea1-c0b6-4aac-9ecf-4186d7fd0122,de70fea6-5907-44d2-bb51-4e8d45752245,Store weight bank security break mean.,11/15/2024 13:43,"Rogers Centre, Toronto",292,3397,#TaylorSwift'sErasTour,-0.3125,Negative,43.64165985,-79.38919762
4b3c4d26-720f-471b-856c-62b039cea38e,dd8d5a73-1d3f-405c-98ce-406aab996371,"Budget I past spring difficult.
Simple own go fish bar. Town game opportunity own member.",12/27/2024 0:44,"Scotiabank Arena, Toronto",38,4712,#TorontoRaptorsGames,0.008333333,Positive,43.64343375,-79.37907772
74a83e10-d7ff-4d8c-944c-aaf72893acd4,f1afad05-9e65-4025-ae14-3e8a68d1f080,Study southern pay food middle. Together me issue goal he open follow operation. Wind never yeah together.,2/15/2024 7:18,"Distillery District, Toronto",997,1659,#TorontoLightFestival,0,Neutral,43.6502947,-79.3595401
1c2a5adf-109a-43bd-9a02-f867fc91611c,01892fbc-d635-44b8-92f0-e1af7bf2c9f8,Turn get center natural. Four test research appear. Food future a college.,11/17/2024 9:09,"Rogers Centre, Toronto",717,3528,#TaylorSwift'sErasTour,0,Neutral,43.64165985,-79.38919762
f58e65e7-5f21-4d6c-943e-bc3b8b258c26,23c36871-b287-4aae-8888-4153aa7ee6a0,Still western future almost. Position natural manager east.,12/3/2024 1:24,"Coca-Cola Coliseum, Toronto",519,2911,#TorontoSceptresGames,0.033333333,Positive,43.6356495,-79.41483662
338bfcba-dff9-460d-a60f-e814b88ebbdd,639fd5b7-cf79-498f-b560-b4ecb4308340,Arrive own ready born answer business degree sound. Single five maintain common. Glass role government.,3/26/2024 12:02,"Scotiabank Arena, Toronto",348,973,#TorontoRaptorsGames,0.165714286,Positive,43.64343375,-79.37907772
528fb0e2-737e-4897-a230-d687b7e46ca4,c43366dc-e69d-4339-a834-7b97d8904ae9,Necessary police process cover compare beat school. Break write lay news.,12/1/2024 18:03,"Coca-Cola Coliseum, Toronto",317,1388,#TorontoSceptresGames,0,Neutral,43.6356495,-79.41483662
19f360b6-e09c-4c64-b0ac-2cbce5c4341e,7c545f85-3359-4835-968f-535f3306531c,Attack effect still Democrat treat. Type back Mrs talk entire among believe year. Less do live site.,1/28/2024 5:55,"Enercare Centre, Toronto",235,712,#TorontoInternationalBoatShow,-0.007575758,Negative,43.63535575,-79.41323695
4147f413-cb62-45d9-ae9a-24c96c4bf1ab,802d8de5-f323-45fd-9798-035e116f1e58,Night man start right her black nature. Wide positive around finally floor.,7/23/2024 3:31,"Scotiabank Arena, Toronto",15,4889,#TorontoRaptorsGames,0.049264069,Positive,43.64343375,-79.37907772
27fc36b9-db59-4294-be28-97fe12c2225c,c4ce1834-b5b7-4b4b-a8ac-5fa4b0b52b1c,Hair brother table instead know. Seat approach without purpose the.,12/18/2024 11:31,"Coca-Cola Coliseum, Toronto",677,3739,#TorontoSceptresGames,0,Neutral,43.6356495,-79.41483662
7a43ab29-b7b9-47de-8b9d-fd2d24ca5091,887e1d8e-a7ef-474c-83f1-97d40dfb104b,Green ago per relationship box air need. Ready program not same effect town. Face side air.,12/11/2024 20:29,"Coca-Cola Coliseum, Toronto",156,657,#TorontoSceptresGames,0,Neutral,43.6356495,-79.41483662
678ab0ae-e3a0-4a41-a461-a7c7bdbdaf84,55188bd4-3aeb-4ea4-906c-3b02131bff34,Science part message quickly. During sort as radio. Skill his cup gun standard.,11/23/2024 18:34,"Rogers Centre, Toronto",350,2753,#TaylorSwift'sErasTour,0.166666667,Positive,43.64165985,-79.38919762
7993c41c-b13f-4b71-b9bf-8f4d7b3eff42,a25c218d-c161-4457-8f6d-4e66be01919e,Stuff public nation we in fish. Business statement bank return chair development serve. Middle reason radio light.,1/13/2025 8:44,"Coca-Cola Coliseum, Toronto",656,1379,#TorontoSceptresGames,0.133333333,Positive,43.6356495,-79.41483662
a9f47320-878f-4904-8d39-9fb509c2ad2f,a33a6e31-48d7-4a2e-84fe-8defa2bba18d,Face admit opportunity. Window hope community thing. Star student various technology debate contain.,11/15/2024 23:01,"Rogers Centre, Toronto",731,479,#TaylorSwift'sErasTour,0,Neutral,43.64165985,-79.38919762
55e89fa4-170c-4508-b39c-05a5a4496165,85d8ae59-13df-4797-b0e5-5333a2cac42a,"Way station certainly think. Discuss air spring draw reality thus. Market never care to.
Role break also audience here.",2/4/2024 9:21,"Distillery District, Toronto",156,860,#TorontoLightFestival,0.214285714,Positive,43.6502947,-79.3595401
7714eedb-b402-4346-949a-8e452a908fe5,df721ee2-9529-4ed9-9769-99cfe7cd7b3f,Also yourself author whatever let myself character. If next eat. Whom recent size.,1/11/2025 22:09,"Coca-Cola Coliseum, Toronto",890,591,#TorontoSceptresGames,0,Neutral,43.6356495,-79.41483662
d74bfee2-273a-4a46-9b0f-74e7feca9e32,dcb29169-fe12-4d6b-b050-07afa02b47e1,Find everything memory into bar treat. Exist identify model market court.,11/16/2024 0:02,"Rogers Centre, Toronto",164,1487,#TaylorSwift'sErasTour,0,Neutral,43.64165985,-79.38919762
5f036f9d-cdfe-44a3-88de-5140d376b67f,4cbbd836-6792-4b22-a180-6d1347efe9e7,Common ask south up look claim concern. Debate different hospital energy true. Especially poor card budget.,11/17/2024 5:44,"Rogers Centre, Toronto",670,648,#TaylorSwift'sErasTour,-0.1875,Negative,43.64165985,-79.38919762
a0bf091e-3637-4bae-b321-7232d9177ddd,6596d740-2f7e-4d4c-b3aa-32d0a15dbd58,Difficult look hour prove.,1/28/2024 15:57,"Enercare Centre, Toronto",614,4439,#TorontoInternationalBoatShow,-0.5,Negative,43.63535575,-79.41323695
03314e8e-0832-470a-bb00-78178008e467,f6d679c7-92f7-4ba2-87ec-2ba87def4f06,Director voice window. Shoulder own different increase professional decision mother.,2/17/2024 0:17,"Distillery District, Toronto",2,4947,#TorontoLightFestival,0.233333333,Positive,43.6502947,-79.3595401
d476c672-1616-47b8-9fc5-a9617f2ae633,709795ce-385c-43fa-9fba-cc6ea51bc9cf,"Ability your follow culture meet give. Few husband win large student.
Market easy nice wife worker down child.",2/18/2024 10:20,"Distillery District, Toronto",687,1467,#TorontoLightFestival,0.282010582,Positive,43.6502947,-79.3595401
67e05a5a-5e4f-41a5-a660-86cf1942f033,766cca87-87d8-423b-bba7-b86bc1fd511d,Data light force color end contain. Walk recently past growth fear service. Attention leader without TV best own.,12/5/2024 3:23,"Coca-Cola Coliseum, Toronto",785,1268,#TorontoSceptresGames,0.4375,Positive,43.6356495,-79.41483662
9cf1c284-7ac3-4131-86cd-00919c9adea8,07a2f251-4c32-4d76-965b-cf8ac04e4a8f,Pull true result bag. Medical present thus past successful late.,12/12/2024 17:40,"Coca-Cola Coliseum, Toronto",304,3079,#TorontoSceptresGames,0.091666667,Positive,43.6356495,-79.41483662
6546dddc-90ca-4fab-8b60-971b0b624613,11d22401-2d69-4335-b84f-cd806ad19bfb,Fine nice program evening. American wrong style accept well. Prevent real treatment return hold.,1/26/2024 18:06,"Enercare Centre, Toronto",752,1978,#TorontoInternationalBoatShow,0.143333333,Positive,43.63535575,-79.41323695
8bba7574-2521-4426-8827-9b5c6e367d3f,1fda35c1-8c00-441d-93a0-b875c39519c6,Movie able seek board we unit this kind. Dog president card environment point per.,2/16/2024 6:58,"Distillery District, Toronto",206,3640,#TorontoLightFestival,0.55,Positive,43.6502947,-79.3595401
531033b2-998f-47f3-9566-0df6ac5b4f40,f3a892d8-5646-4d79-ab09-979191a10491,Season off area industry skill. Relationship quality apply if try. Network boy local person manager opportunity who.,11/15/2024 9:03,"Rogers Centre, Toronto",110,4449,#TaylorSwift'sErasTour,0,Neutral,43.64165985,-79.38919762
cbb5c889-d880-4596-94d9-be465dda4933,b21c47c2-119a-4654-8816-02e90e4ce374,Room join travel Republican. Trade government rather there.,11/30/2024 16:56,"Coca-Cola Coliseum, Toronto",391,169,#TorontoSceptresGames,0,Neutral,43.6356495,-79.41483662
